"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.957941589E1,-1.040877849E-1,-8.614161611E-2,9.902098656E0,9.903020369E0
2.958192042E1,-9.451649338E-2,-1.244267747E-1,9.930811882E0,9.932041081E0
2.958442438E1,-9.930214286E-2,-9.571290761E-2,9.945169449E0,9.946125740E0
2.958692828E1,-8.494520187E-2,-1.244267747E-1,9.926026344E0,9.927169622E0
2.958943224E1,-1.184447184E-1,-1.483550072E-1,9.930811882E0,9.932626188E0
2.959193625E1,-1.375873089E-1,-9.571290761E-2,9.911669731E0,9.913086708E0
2.959444021E1,-9.451649338E-2,-6.699903309E-2,9.945169449E0,9.945844238E0
2.959694422E1,-1.088734269E-1,-1.148554832E-1,9.887741089E0,9.889007485E0
2.959944818E1,-8.973085135E-2,-1.100698411E-1,9.902098656E0,9.903116923E0
2.960195234E1,-1.136590764E-1,-1.148554832E-1,9.911669731E0,9.912986786E0
2.960446260E1,-1.040877849E-1,-1.004985496E-1,9.935597420E0,9.936650860E0
2.960696677E1,-7.058826834E-2,-1.100698411E-1,9.945169449E0,9.946029029E0
2.960947094E1,-9.930214286E-2,-1.100698411E-1,9.911669731E0,9.912778276E0
2.961197510E1,-1.040877849E-1,-8.135596663E-2,9.935597420E0,9.936475690E0
2.961447927E1,-1.280160099E-1,-1.292124242E-1,9.921240807E0,9.922907996E0
2.961698484E1,-1.040877849E-1,-1.004985496E-1,9.926026344E0,9.927080800E0
2.961951182E1,-7.537391037E-2,-1.339980662E-1,9.921240807E0,9.922431952E0
2.962203880E1,-9.930214286E-2,-1.148554832E-1,9.916455269E0,9.917617546E0
2.962454438E1,-8.973085135E-2,-7.657032460E-2,9.930811882E0,9.931512436E0
2.962704995E1,-8.494520187E-2,-1.339980662E-1,9.935597420E0,9.936864055E0
2.962955552E1,-8.494520187E-2,-1.148554832E-1,9.926026344E0,9.927054269E0
2.963206104E1,-8.494520187E-2,-1.100698411E-1,9.930811882E0,9.931785121E0
2.963461104E1,-7.537391037E-2,-1.148554832E-1,9.945169449E0,9.946118257E0
2.963716104E1,-4.666004330E-2,-9.571290761E-2,9.892526627E0,9.893099675E0
2.963969516E1,-8.015955985E-2,-1.244267747E-1,9.935597420E0,9.936699838E0
2.964222927E1,-9.930214286E-2,-1.244267747E-1,9.921240807E0,9.922517930E0
2.964476338E1,-9.451649338E-2,-1.148554832E-1,9.935597420E0,9.936710786E0
2.964727292E1,-1.232303679E-1,-1.196411327E-1,9.916455269E0,9.917942570E0
2.964978245E1,-1.184447184E-1,-1.244267747E-1,9.911669731E0,9.913158328E0
2.965229198E1,-8.015955985E-2,-8.614161611E-2,9.940383911E0,9.941080335E0
2.965480151E1,-1.088734269E-1,-1.244267747E-1,9.926026344E0,9.927403207E0
2.965725151E1,-1.184447184E-1,-1.196411327E-1,9.940383911E0,9.941809466E0
2.965970151E1,-1.040877849E-1,-1.292124242E-1,9.949954987E0,9.951338320E0
2.966215151E1,-9.930214286E-2,-1.244267747E-1,9.902098656E0,9.903378248E0
2.966465703E1,-1.136590764E-1,-1.196411327E-1,9.930811882E0,9.932182893E0
2.966715818E1,-8.494520187E-2,-1.100698411E-1,9.935597420E0,9.936570190E0
2.966966370E1,-1.088734269E-1,-1.052841991E-1,9.935597420E0,9.936751696E0
2.967216922E1,-1.088734269E-1,-1.052841991E-1,9.926026344E0,9.927181734E0
2.967467474E1,-1.088734269E-1,-1.435693651E-1,9.897313118E0,9.898953103E0
2.967718026E1,-6.580262631E-2,-9.571290761E-2,9.935597420E0,9.936276316E0
2.967968573E1,-1.280160099E-1,-1.100698411E-1,9.954740524E0,9.956172074E0
2.968219088E1,-8.973085135E-2,-1.100698411E-1,9.926026344E0,9.927042157E0
2.968468188E1,-1.088734269E-1,-1.004985496E-1,9.935597420E0,9.936702142E0
2.968718703E1,-9.451649338E-2,-1.292124242E-1,9.940383911E0,9.941672974E0
2.968969219E1,-7.058826834E-2,-1.148554832E-1,9.930811882E0,9.931726895E0
2.969219734E1,-1.040877849E-1,-1.244267747E-1,9.921240807E0,9.922566978E0
2.969470255E1,-1.088734269E-1,-1.004985496E-1,9.945169449E0,9.946273108E0
2.969720771E1,-1.184447184E-1,-1.100698411E-1,9.916455269E0,9.917773421E0
2.969971292E1,-1.232303679E-1,-1.148554832E-1,9.911669731E0,9.913101148E0
2.970221807E1,-1.232303679E-1,-1.148554832E-1,9.954740524E0,9.956165748E0
2.970472318E1,-9.930214286E-2,-1.100698411E-1,9.959526062E0,9.960629281E0
2.970722599E1,-1.136590764E-1,-1.244267747E-1,9.930811882E0,9.932241693E0
2.970973109E1,-1.088734269E-1,-1.196411327E-1,9.916455269E0,9.917774575E0
2.971223615E1,-8.015955985E-2,-1.387837082E-1,9.916455269E0,9.917750328E0
2.971474125E1,-9.930214286E-2,-1.339980662E-1,9.911669731E0,9.913072846E0
2.971724635E1,-9.451649338E-2,-1.148554832E-1,9.892526627E0,9.893644839E0
2.971975146E1,-8.494520187E-2,-1.292124242E-1,9.930811882E0,9.932015716E0
2.972225677E1,-1.136590764E-1,-1.148554832E-1,9.935597420E0,9.936911304E0
2.972476833E1,-8.015955985E-2,-9.092725813E-2,9.940383911E0,9.941122956E0
2.972727365E1,-9.451649338E-2,-1.339980662E-1,9.878170013E0,9.879530943E0
2.972977885E1,-1.040877849E-1,-7.657032460E-2,9.930811882E0,9.931652527E0
2.973228417E1,-8.973085135E-2,-1.387837082E-1,9.911669731E0,9.913047433E0
2.973478948E1,-8.973085135E-2,-1.100698411E-1,9.906884193E0,9.907901969E0
2.973729479E1,-8.015955985E-2,-1.148554832E-1,9.973882675E0,9.974866062E0
2.973984479E1,-1.088734269E-1,-1.004985496E-1,9.969097137E0,9.970198148E0
2.974239479E1,-1.040877849E-1,-1.292124242E-1,9.930811882E0,9.932197881E0
2.974494068E1,-1.136590764E-1,-1.148554832E-1,9.911669731E0,9.912986786E0
2.974748656E1,-1.088734269E-1,-1.339980662E-1,9.926026344E0,9.927527784E0
2.974999573E1,-1.040877849E-1,-1.196411327E-1,9.916455269E0,9.917723195E0
2.975250495E1,-9.930214286E-2,-1.052841991E-1,9.940383911E0,9.941437420E0
2.975501412E1,-1.040877849E-1,-1.100698411E-1,9.964311600E0,9.965463125E0
2.975752328E1,-8.973085135E-2,-1.004985496E-1,9.911669731E0,9.912585356E0
2.976003245E1,-9.451649338E-2,-1.100698411E-1,9.902098656E0,9.903161441E0
2.976248302E1,-1.088734269E-1,-1.148554832E-1,9.926026344E0,9.927287857E0
2.976493359E1,-6.101697683E-2,-1.339980662E-1,9.887741089E0,9.888837262E0
2.976738417E1,-9.451649338E-2,-1.435693651E-1,9.911669731E0,9.913160061E0
2.976988880E1,-1.136590764E-1,-1.196411327E-1,9.954740524E0,9.956108240E0
2.977239344E1,-9.451649338E-2,-1.100698411E-1,9.935597420E0,9.936656622E0
2.977489807E1,-1.328016520E-1,-1.435693651E-1,9.935597420E0,9.937522052E0
2.977740266E1,-6.580262631E-2,-1.196411327E-1,9.954740524E0,9.955676918E0
2.977990750E1,-1.088734269E-1,-1.339980662E-1,9.911669731E0,9.913173345E0
2.978241938E1,-1.280160099E-1,-1.196411327E-1,9.930811882E0,9.932357562E0
2.978492422E1,-1.088734269E-1,-1.100698411E-1,9.935597420E0,9.936803554E0
2.978742906E1,-1.136590764E-1,-1.244267747E-1,9.959526062E0,9.960951751E0
2.978993385E1,-1.040877849E-1,-7.178468257E-2,9.926026344E0,9.926831634E0
2.979243870E1,-1.423729509E-1,-1.387837082E-1,9.906884193E0,9.908879119E0
2.979494354E1,-8.494520187E-2,-1.244267747E-1,9.921240807E0,9.922384635E0
2.979749354E1,-8.973085135E-2,-1.292124242E-1,9.906884193E0,9.908133119E0
2.980004354E1,-8.494520187E-2,-8.135596663E-2,9.906884193E0,9.907582394E0
2.980257271E1,-9.451649338E-2,-1.148554832E-1,9.916455269E0,9.917570784E0
2.980510188E1,-1.567298770E-1,-1.579262912E-1,9.930811882E0,9.933304063E0
2.980763099E1,-9.930214286E-2,-1.292124242E-1,9.959526062E0,9.960859207E0
2.981013948E1,-9.451649338E-2,-1.100698411E-1,9.916455269E0,9.917516516E0
2.981264797E1,-8.973085135E-2,-1.004985496E-1,9.921240807E0,9.922155548E0
2.981515646E1,-9.930214286E-2,-1.292124242E-1,9.916455269E0,9.917794204E0
2.981766500E1,-8.973085135E-2,-1.292124242E-1,9.887741089E0,9.888992432E0
2.982011500E1,-1.375873089E-1,-1.052841991E-1,9.935597420E0,9.937107784E0
2.982256500E1,-1.040877849E-1,-1.196411327E-1,9.930811882E0,9.932077975E0
2.982501500E1,-1.136590764E-1,-1.100698411E-1,9.930811882E0,9.932072210E0
2.982751844E1,-1.184447184E-1,-1.148554832E-1,9.902098656E0,9.903473064E0
2.983000953E1,-1.040877849E-1,-1.387837082E-1,9.973882675E0,9.975391261E0
2.983251297E1,-8.015955985E-2,-1.052841991E-1,9.926026344E0,9.926908346E0
2.983501646E1,-8.494520187E-2,-1.244267747E-1,9.930811882E0,9.931954609E0
2.983752063E1,-9.451649338E-2,-1.148554832E-1,9.940383911E0,9.941496741E0
2.984004740E1,-1.184447184E-1,-1.244267747E-1,9.902098656E0,9.903588691E0
2.984255156E1,-1.471585929E-1,-1.148554832E-1,9.930811882E0,9.932566238E0
2.984505573E1,-9.930214286E-2,-1.100698411E-1,9.902098656E0,9.903208272E0
2.984755984E1,-9.930214286E-2,-1.052841991E-1,9.930811882E0,9.931866406E0
2.985006401E1,-8.015955985E-2,-1.196411327E-1,9.935597420E0,9.936641064E0
2.985256818E1,-1.184447184E-1,-1.100698411E-1,9.940383911E0,9.941698890E0
2.985507260E1,-1.136590764E-1,-1.196411327E-1,9.926026344E0,9.927398016E0
2.985758630E1,-8.494520187E-2,-1.196411327E-1,9.940383911E0,9.941466793E0
2.986009073E1,-1.136590764E-1,-9.092725813E-2,9.930811882E0,9.931878513E0
2.986259516E1,-9.930214286E-2,-9.571290761E-2,9.911669731E0,9.912629254E0
2.986509958E1,-6.101697683E-2,-1.387837082E-1,9.945169449E0,9.946324917E0
2.986760401E1,-1.040877849E-1,-1.244267747E-1,9.935597420E0,9.936921675E0
2.987010849E1,-1.136590764E-1,-1.100698411E-1,9.959526062E0,9.960782757E0
2.987261302E1,-1.040877849E-1,-9.092725813E-2,9.945169449E0,9.946129770E0
2.987512031E1,-7.537391037E-2,-1.100698411E-1,9.926026344E0,9.926922765E0
2.987762484E1,-8.494520187E-2,-1.244267747E-1,9.940383911E0,9.941525537E0
2.988012938E1,-1.088734269E-1,-8.614161611E-2,9.906884193E0,9.907856894E0
2.988263391E1,-7.537391037E-2,-1.387837082E-1,9.949954987E0,9.951208287E0
2.988513844E1,-7.058826834E-2,-1.004985496E-1,9.973882675E0,9.974638754E0
2.988764297E1,-1.471585929E-1,-1.148554832E-1,9.935597420E0,9.937350931E0
2.989014818E1,-9.930214286E-2,-1.004985496E-1,9.930811882E0,9.931816828E0
2.989267542E1,-8.494520187E-2,-1.292124242E-1,9.916455269E0,9.917660845E0
2.989518063E1,-1.088734269E-1,-1.339980662E-1,9.902098656E0,9.903603722E0
2.989768583E1,-1.040877849E-1,-1.483550072E-1,9.930811882E0,9.932465359E0
2.990019104E1,-1.280160099E-1,-1.052841991E-1,9.940383911E0,9.941765696E0
2.990269625E1,-1.088734269E-1,-1.148554832E-1,9.916455269E0,9.917717999E0
2.990520057E1,-9.451649338E-2,-1.148554832E-1,9.940383911E0,9.941496741E0
2.990769125E1,-1.567298770E-1,-1.387837082E-1,9.902098656E0,9.904311332E0
2.991018188E1,-8.973085135E-2,-1.244267747E-1,9.954740524E0,9.955922486E0
2.991268620E1,-1.136590764E-1,-1.004985496E-1,9.906884193E0,9.908045860E0
2.991519052E1,-1.040877849E-1,-1.483550072E-1,9.926026344E0,9.927680618E0
2.991769484E1,-9.451649338E-2,-1.196411327E-1,9.930811882E0,9.931982280E0
2.992019922E1,-1.040877849E-1,-1.244267747E-1,9.897313118E0,9.898642495E0
2.992270391E1,-9.930214286E-2,-9.092725813E-2,9.911669731E0,9.912584201E0
2.992521932E1,-9.930214286E-2,-1.148554832E-1,9.926026344E0,9.927187501E0
2.992772401E1,-1.040877849E-1,-1.292124242E-1,9.902098656E0,9.903488673E0
2.993022870E1,-9.451649338E-2,-1.483550072E-1,9.940383911E0,9.941940197E0
2.993273333E1,-7.537391037E-2,-1.100698411E-1,9.959526062E0,9.960419468E0
2.993523802E1,-6.580262631E-2,-1.196411327E-1,9.911669731E0,9.912610193E0
2.993774266E1,-1.232303679E-1,-1.196411327E-1,9.926026344E0,9.927512212E0
2.994024776E1,-7.537391037E-2,-1.052841991E-1,9.954740524E0,9.955582599E0
2.994276682E1,-8.015955985E-2,-1.100698411E-1,9.911669731E0,9.912604995E0
2.994527193E1,-9.451649338E-2,-1.052841991E-1,9.959526062E0,9.960530985E0
2.994777703E1,-9.451649338E-2,-1.435693651E-1,9.954740524E0,9.956224407E0
2.995028214E1,-1.184447184E-1,-1.148554832E-1,9.926026344E0,9.927397439E0
2.995278724E1,-1.040877849E-1,-1.339980662E-1,9.921240807E0,9.922691615E0
2.995529240E1,-1.328016520E-1,-1.148554832E-1,9.954740524E0,9.956288815E0
2.995784240E1,-1.328016520E-1,-1.387837082E-1,9.897313118E0,9.899176943E0
2.996039240E1,-7.058826834E-2,-1.292124242E-1,9.911669731E0,9.912763258E0
2.996293141E1,-1.375873089E-1,-1.244267747E-1,9.935597420E0,9.937329036E0
2.996547042E1,-8.494520187E-2,-1.435693651E-1,9.940383911E0,9.941783550E0
2.996800943E1,-9.451649338E-2,-1.052841991E-1,9.940383911E0,9.941390769E0
2.997051880E1,-1.184447184E-1,-1.004985496E-1,9.911669731E0,9.912886864E0
2.997302818E1,-8.494520187E-2,-1.292124242E-1,9.959526062E0,9.960726425E0
2.997553755E1,-9.930214286E-2,-1.148554832E-1,9.930811882E0,9.931972480E0
2.997804698E1,-8.494520187E-2,-1.196411327E-1,9.930811882E0,9.931895807E0
2.998049698E1,-9.451649338E-2,-1.483550072E-1,9.935597420E0,9.937154455E0
2.998294698E1,-1.088734269E-1,-1.483550072E-1,9.892526627E0,9.894238004E0
2.998542724E1,-6.580262631E-2,-1.244267747E-1,9.897313118E0,9.898313945E0
2.998790750E1,-9.930214286E-2,-1.052841991E-1,9.911669731E0,9.912726292E0
2.999038771E1,-9.451649338E-2,-1.339980662E-1,9.935597420E0,9.936950485E0
2.999289271E1,-1.088734269E-1,-1.292124242E-1,9.911669731E0,9.913109811E0
2.999539771E1,-8.973085135E-2,-9.571290761E-2,9.945169449E0,9.946034785E0
2.999790271E1,-9.930214286E-2,-9.571290761E-2,9.926026344E0,9.926984480E0
3.000040771E1,-8.494520187E-2,-1.292124242E-1,9.926026344E0,9.927230758E0
3.000291255E1,-8.973085135E-2,-1.292124242E-1,9.921240807E0,9.922487925E0
3.000541135E1,-1.184447184E-1,-1.196411327E-1,9.945169449E0,9.946594318E0
3.000791620E1,-1.184447184E-1,-1.004985496E-1,9.911669731E0,9.912886864E0
3.001042099E1,-6.580262631E-2,-1.292124242E-1,9.926026344E0,9.927085414E0
3.001292578E1,-1.184447184E-1,-1.387837082E-1,9.892526627E0,9.894209070E0
3.001543062E1,-9.930214286E-2,-1.052841991E-1,9.916455269E0,9.917511320E0
3.001793542E1,-1.088734269E-1,-1.244267747E-1,9.954740524E0,9.956113416E0
3.002044094E1,-1.328016520E-1,-8.614161611E-2,9.964311600E0,9.965568840E0
3.002296927E1,-7.058826834E-2,-1.148554832E-1,9.930811882E0,9.931726895E0
3.002547479E1,-9.451649338E-2,-1.292124242E-1,9.887741089E0,9.889037014E0
3.002798031E1,-8.494520187E-2,-1.052841991E-1,9.897313118E0,9.898237591E0
3.003048583E1,-1.088734269E-1,-1.244267747E-1,9.911669731E0,9.913048588E0
3.003299141E1,-7.537391037E-2,-1.244267747E-1,9.940383911E0,9.941448363E0
3.003549693E1,-1.232303679E-1,-1.004985496E-1,9.921240807E0,9.922515045E0
3.003800203E1,-1.232303679E-1,-1.292124242E-1,9.930811882E0,9.932416937E0
3.004049266E1,-7.537391037E-2,-9.092725813E-2,9.935597420E0,9.936299365E0
3.004299776E1,-1.280160099E-1,-1.244267747E-1,9.921240807E0,9.922846833E0
3.004550287E1,-7.537391037E-2,-1.196411327E-1,9.906884193E0,9.907893300E0
3.004800797E1,-1.088734269E-1,-1.196411327E-1,9.916455269E0,9.917774575E0
3.005051307E1,-1.375873089E-1,-1.052841991E-1,9.930811882E0,9.932322974E0
3.005301818E1,-9.451649338E-2,-1.196411327E-1,9.916455269E0,9.917627361E0
3.005552359E1,-1.040877849E-1,-1.244267747E-1,9.892526627E0,9.893856647E0
3.005803802E1,-1.088734269E-1,-1.196411327E-1,9.949954987E0,9.951269852E0
3.006054344E1,-9.930214286E-2,-1.387837082E-1,9.935597420E0,9.937062842E0
3.006304880E1,-7.058826834E-2,-1.148554832E-1,9.930811882E0,9.931726895E0
3.006555422E1,-1.423729509E-1,-9.571290761E-2,9.983454704E0,9.984928585E0
3.006805958E1,-8.015955985E-2,-1.052841991E-1,9.882955551E0,9.883841396E0
3.007056542E1,-1.040877849E-1,-1.148554832E-1,9.930811882E0,9.932021480E0
3.007307813E1,-9.451649338E-2,-1.148554832E-1,9.930811882E0,9.931925784E0
3.007559083E1,-1.136590764E-1,-9.092725813E-2,9.930811882E0,9.931878513E0
3.007809667E1,-1.040877849E-1,-9.092725813E-2,9.935597420E0,9.936558666E0
3.008060301E1,-9.930214286E-2,-1.387837082E-1,9.935597420E0,9.937062842E0
3.008310884E1,-9.451649338E-2,-1.100698411E-1,9.911669731E0,9.912731490E0
3.008561473E1,-8.015955985E-2,-9.571290761E-2,9.926026344E0,9.926811447E0
3.008811994E1,-8.973085135E-2,-1.148554832E-1,9.897313118E0,9.898386250E0
3.009061530E1,-7.058826834E-2,-1.052841991E-1,9.906884193E0,9.907695085E0
3.009311061E1,-7.058826834E-2,-1.148554832E-1,9.911669731E0,9.912586511E0
3.009561582E1,-6.101697683E-2,-1.052841991E-1,9.921240807E0,9.921987048E0
3.009812103E1,-8.973085135E-2,-1.292124242E-1,9.906884193E0,9.908133119E0
3.010062624E1,-1.040877849E-1,-8.614161611E-2,9.935597420E0,9.936516026E0
3.010313145E1,-1.040877849E-1,-9.571290761E-2,9.935597420E0,9.936603611E0
3.010563707E1,-7.058826834E-2,-1.292124242E-1,9.921240807E0,9.922333279E0
3.010815535E1,-1.280160099E-1,-1.148554832E-1,9.945169449E0,9.946656486E0
3.011066098E1,-8.494520187E-2,-1.052841991E-1,9.945169449E0,9.946089474E0
3.011316655E1,-1.375873089E-1,-1.052841991E-1,9.897313118E0,9.898829324E0
3.011567218E1,-1.280160099E-1,-1.387837082E-1,9.902098656E0,9.903898566E0
3.011817780E1,-1.184447184E-1,-1.052841991E-1,9.926026344E0,9.927291317E0
3.012068343E1,-6.101697683E-2,-1.196411327E-1,9.945169449E0,9.946076233E0
3.012318889E1,-9.930214286E-2,-9.092725813E-2,9.940383911E0,9.941295740E0
3.012568895E1,-1.136590764E-1,-1.196411327E-1,9.902098656E0,9.903473642E0
3.012819442E1,-8.015955985E-2,-1.196411327E-1,9.959526062E0,9.960567199E0
3.013069983E1,-1.280160099E-1,-1.292124242E-1,9.930811882E0,9.932477465E0
3.013320530E1,-1.232303679E-1,-1.292124242E-1,9.926026344E0,9.927632173E0
3.013571077E1,-8.973085135E-2,-9.571290761E-2,9.902098656E0,9.902967756E0
3.013821619E1,-1.280160099E-1,-1.004985496E-1,9.892526627E0,9.893865327E0
3.014072244E1,-1.088734269E-1,-1.148554832E-1,9.906884193E0,9.908148143E0
3.014325431E1,-1.088734269E-1,-1.052841991E-1,9.935597420E0,9.936751696E0
3.014576056E1,-1.471585929E-1,-1.100698411E-1,9.916455269E0,9.918157900E0
3.014826676E1,-7.537391037E-2,-1.483550072E-1,9.926026344E0,9.927421086E0
3.015077301E1,-8.973085135E-2,-1.052841991E-1,9.930811882E0,9.931775321E0
3.015327926E1,-1.136590764E-1,-9.571290761E-2,9.930811882E0,9.931923478E0
3.015578546E1,-8.973085135E-2,-9.092725813E-2,9.902098656E0,9.902922658E0
3.015829176E1,-1.136590764E-1,-1.435693651E-1,9.945169449E0,9.946855077E0
3.016079926E1,-1.040877849E-1,-1.052841991E-1,9.926026344E0,9.927130402E0
3.016330556E1,-1.328016520E-1,-1.435693651E-1,9.954740524E0,9.956661456E0
3.016581176E1,-8.494520187E-2,-1.148554832E-1,9.940383911E0,9.941410351E0
3.016831806E1,-1.040877849E-1,-1.244267747E-1,9.969097137E0,9.970416943E0
3.017082436E1,-1.519442350E-1,-1.004985496E-1,9.940383911E0,9.942053073E0
3.017333061E1,-1.040877849E-1,-1.339980662E-1,9.921240807E0,9.922691615E0
3.017583692E1,-9.451649338E-2,-7.657032460E-2,9.940383911E0,9.941128139E0
3.017834447E1,-1.232303679E-1,-1.148554832E-1,9.911669731E0,9.913101148E0
3.018085077E1,-1.088734269E-1,-1.387837082E-1,9.926026344E0,9.927593532E0
3.018335707E1,-1.136590764E-1,-1.387837082E-1,9.892526627E0,9.894152938E0
3.018586337E1,-1.184447184E-1,-9.092725813E-2,9.945169449E0,9.946290378E0
3.018836973E1,-6.580262631E-2,-1.483550072E-1,9.911669731E0,9.912998338E0
3.019087603E1,-6.580262631E-2,-1.004985496E-1,9.935597420E0,9.936323567E0
3.019338244E1,-1.040877849E-1,-1.196411327E-1,9.935597420E0,9.936862903E0
3.019589223E1,-1.232303679E-1,-1.100698411E-1,9.959526062E0,9.960896570E0
3.019839863E1,-7.537391037E-2,-1.387837082E-1,9.902098656E0,9.903358013E0
3.020090504E1,-1.136590764E-1,-8.614161611E-2,9.940383911E0,9.941406896E0
3.020341145E1,-1.088734269E-1,-1.244267747E-1,9.954740524E0,9.956113416E0
3.020591791E1,-1.375873089E-1,-1.531406492E-1,9.973882675E0,9.976007114E0
3.020842389E1,-1.184447184E-1,-1.100698411E-1,9.921240807E0,9.922558322E0
3.021091624E1,-8.015955985E-2,-9.092725813E-2,9.935597420E0,9.936336820E0
3.021342223E1,-1.471585929E-1,-1.004985496E-1,9.940383911E0,9.941981086E0
3.021592816E1,-9.451649338E-2,-1.052841991E-1,9.935597420E0,9.936604763E0
3.021843410E1,-9.451649338E-2,-9.571290761E-2,9.930811882E0,9.931722860E0
3.022094009E1,-1.519442350E-1,-7.178468257E-2,9.959526062E0,9.960943704E0
3.022344603E1,-1.088734269E-1,-1.100698411E-1,9.921240807E0,9.922448686E0
3.022595249E1,-1.136590764E-1,-1.292124242E-1,9.926026344E0,9.927517979E0
3.022847957E1,-8.494520187E-2,-1.100698411E-1,9.935597420E0,9.936570190E0
3.023098603E1,-9.451649338E-2,-1.196411327E-1,9.930811882E0,9.931982280E0
3.023349249E1,-1.232303679E-1,-1.292124242E-1,9.897313118E0,9.898923605E0
3.023599895E1,-1.136590764E-1,-1.004985496E-1,9.969097137E0,9.970251556E0
3.023850540E1,-1.088734269E-1,-1.244267747E-1,9.902098656E0,9.903478845E0
3.024101192E1,-1.280160099E-1,-1.100698411E-1,9.916455269E0,9.917892345E0
3.024351837E1,-6.580262631E-2,-1.196411327E-1,9.940383911E0,9.941321657E0
3.024602488E1,-1.136590764E-1,-1.148554832E-1,9.930811882E0,9.932126399E0
3.024853134E1,-9.451649338E-2,-8.135596663E-2,9.921240807E0,9.922024557E0
3.025103744E1,-1.088734269E-1,-1.292124242E-1,9.921240807E0,9.922679498E0
3.025353082E1,-1.040877849E-1,-1.004985496E-1,9.916455269E0,9.917510742E0
3.025603692E1,-1.184447184E-1,-1.100698411E-1,9.916455269E0,9.917773421E0
3.025854301E1,-9.930214286E-2,-1.052841991E-1,9.926026344E0,9.927081377E0
3.026104910E1,-6.580262631E-2,-1.100698411E-1,9.945169449E0,9.945996216E0
3.026355525E1,-1.328016520E-1,-1.052841991E-1,9.902098656E0,9.903548800E0
3.026606171E1,-1.184447184E-1,-1.196411327E-1,9.902098656E0,9.903529721E0
3.026857358E1,-4.666004330E-2,-1.339980662E-1,9.873384476E0,9.874403964E0
3.027108540E1,-1.328016520E-1,-1.339980662E-1,9.930811882E0,9.932603707E0
3.027359186E1,-8.973085135E-2,-1.052841991E-1,9.940383911E0,9.941346422E0
3.027609832E1,-1.040877849E-1,-1.244267747E-1,9.916455269E0,9.917782080E0
3.027860478E1,-8.973085135E-2,-1.339980662E-1,9.926026344E0,9.927336304E0
3.028111124E1,-6.580262631E-2,-1.004985496E-1,9.945169449E0,9.945894897E0
3.028361702E1,-1.136590764E-1,-1.292124242E-1,9.921240807E0,9.922733161E0
3.028610077E1,-7.537391037E-2,-1.196411327E-1,9.916455269E0,9.917463402E0
3.028860655E1,-1.519442350E-1,-1.244267747E-1,9.926026344E0,9.927968980E0
3.029111233E1,-1.232303679E-1,-1.052841991E-1,9.930811882E0,9.932134470E0
3.029361806E1,-9.930214286E-2,-1.196411327E-1,9.921240807E0,9.922459073E0
3.029612384E1,-9.451649338E-2,-1.148554832E-1,9.926026344E0,9.927140784E0
3.029862957E1,-9.930214286E-2,-1.148554832E-1,9.926026344E0,9.927187501E0
3.030113525E1,-5.623133108E-2,-1.196411327E-1,9.949954987E0,9.950833141E0
3.030363806E1,-8.494520187E-2,-1.339980662E-1,9.926026344E0,9.927294201E0
3.030614374E1,-9.451649338E-2,-1.052841991E-1,9.940383911E0,9.941390769E0
3.030864936E1,-1.088734269E-1,-1.004985496E-1,9.945169449E0,9.946273108E0
3.031115504E1,-1.184447184E-1,-1.196411327E-1,9.916455269E0,9.917884263E0
