"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.132616099E1,2.847826481E-2,-1.806463301E-2,6.423377991E-2,7.254874922E-2
2.133113979E1,2.816088498E-2,-2.263443172E-2,-1.702690125E-2,3.994081006E-2
2.133611864E1,9.008795023E-3,-3.666315973E-2,-7.386493683E-2,8.295405091E-2
2.134107614E1,-1.009006798E-2,-1.723004878E-2,-1.151752472E-2,2.305075765E-2
2.134605385E1,-3.367294371E-2,-2.191039920E-2,5.980587006E-2,7.204633804E-2
2.135103156E1,-3.326462209E-2,-7.505565882E-3,7.076263428E-3,3.482731839E-2
2.135600927E1,-2.352137864E-2,2.136707306E-3,8.774280548E-2,9.086594898E-2
2.136101109E1,-4.360407591E-3,-2.154205739E-2,-2.695178986E-2,3.477746925E-2
2.136599000E1,9.891480207E-3,2.514109015E-3,1.157293320E-1,1.161784851E-1
2.137096896E1,4.781723022E-2,3.106771410E-2,1.100187302E-1,1.239185674E-1
2.137594791E1,2.844706178E-2,2.295374870E-3,1.328439713E-1,1.358750336E-1
2.138091385E1,-2.420854568E-2,3.074403107E-2,2.029619217E-1,2.066997600E-1
2.138589208E1,-3.342927992E-2,1.869916916E-3,-1.928558350E-1,1.957406101E-1
2.139087041E1,-4.273088276E-2,1.628704369E-2,-1.390123367E-1,1.463407869E-1
2.139584870E1,2.784878016E-4,3.522807360E-2,-1.283569336E-1,1.331037082E-1
2.140084109E1,2.409230173E-2,1.612822711E-2,3.416633606E-2,4.480956630E-2
2.140582005E1,2.396604419E-2,6.474375725E-3,9.086418152E-2,9.419441755E-2
2.141079906E1,-6.157884002E-2,-3.159081936E-2,1.423425674E-1,1.582761508E-1
2.141577807E1,-7.993395627E-2,-3.599326313E-2,1.696510315E-1,1.909618413E-1
2.142073682E1,-6.494812667E-2,-2.320155501E-3,1.207561493E-1,1.371338393E-1
2.142571474E1,3.517609835E-2,-3.070899844E-2,8.176231384E-2,9.415665906E-2
2.143069271E1,1.012797356E-1,-2.562257648E-2,6.683540344E-2,1.240204516E-1
2.143567073E1,7.207257301E-2,-1.637607813E-3,1.879596710E-2,7.450118065E-2
2.144066078E1,-9.073033929E-3,6.488482654E-2,-5.733299255E-2,8.705993737E-2
2.144563927E1,-8.009915054E-2,4.538071156E-2,-5.685234070E-2,1.082010700E-1
2.145061786E1,-3.432378173E-3,1.173976064E-2,5.352020264E-3,1.335092958E-2
2.145559646E1,7.723639160E-2,-1.671318710E-2,3.379917145E-2,8.594867539E-2
2.146054854E1,1.003584713E-1,-4.498413205E-2,-3.770828247E-2,1.162639646E-1
2.146552573E1,2.356953919E-2,7.757604122E-3,5.345344543E-3,2.538259852E-2
2.147050297E1,-4.297907650E-2,5.515547097E-2,7.178115845E-2,1.002090899E-1
2.147548021E1,-2.840432525E-2,6.897029281E-2,1.946439743E-1,2.084465968E-1
2.148048739E1,5.242158473E-2,1.619203389E-2,1.257705688E-2,5.628842569E-2
2.148546609E1,8.983930945E-2,-1.240488887E-2,-2.551746368E-2,9.421318243E-2
2.149044484E1,3.223654628E-2,-2.775549889E-3,-1.060266495E-1,1.108537279E-1
2.149542359E1,-4.852628708E-2,5.415560305E-2,-1.051416397E-1,1.278373743E-1
2.150039646E1,-7.653738558E-2,3.463490307E-2,-1.944866180E-1,2.118551215E-1
2.150537489E1,-5.698776245E-2,-1.310892403E-2,-1.643762589E-1,1.744677719E-1
2.151035333E1,2.882467210E-2,-2.716238797E-2,-1.772518158E-1,1.816228599E-1
2.151533182E1,3.340955079E-2,2.062927186E-2,-7.130527496E-2,8.140151828E-2
2.152032510E1,1.426528394E-2,2.993105352E-2,1.001548767E-2,3.463634340E-2
2.152530427E1,-1.421888173E-2,5.820316076E-2,6.691646576E-2,8.981980800E-2
2.153028349E1,-6.636379659E-2,2.440397441E-2,4.626274109E-3,7.085979027E-2
2.153526271E1,-3.260122240E-2,-1.375760138E-2,-1.188735962E-1,1.240283966E-1
2.154020443E1,1.507492363E-2,-2.305938303E-2,-1.748647690E-1,1.770216820E-1
2.154518172E1,6.709960848E-2,5.706489086E-3,-8.793449402E-2,1.107582806E-1
2.155015901E1,4.751653969E-2,8.161243051E-2,-6.346035004E-2,1.137788486E-1
2.155513635E1,-2.377629280E-4,8.090988547E-2,-1.578998566E-1,1.774227460E-1
2.156014068E1,-7.138735056E-2,5.177374184E-2,-9.959983826E-2,1.330293274E-1
2.156511932E1,-9.910459816E-2,3.834873438E-3,-5.128288269E-2,1.116528624E-1
2.157009802E1,-4.597288370E-2,2.288043499E-2,2.512359619E-2,5.716830789E-2
2.157507672E1,-2.829998732E-3,3.696419299E-2,-3.575325012E-3,3.724437414E-2
2.158005234E1,6.764978170E-3,3.193737566E-2,7.243251801E-2,7.944954725E-2
2.158503083E1,-7.463440299E-3,-1.485511661E-3,1.620531082E-1,1.622316848E-1
2.159000937E1,-2.637295425E-2,3.649239242E-2,5.623531342E-2,7.203914141E-2
2.159498786E1,-4.512694478E-2,-6.568998098E-3,8.281707764E-3,4.634845806E-2
2.159995219E1,1.694974303E-2,-1.788154244E-3,-3.927326202E-2,4.281215242E-2
2.160492995E1,3.582373261E-2,-3.028586507E-2,-1.434125900E-1,1.508898420E-1
2.160990776E1,4.499126971E-2,-5.849392712E-2,-1.327209473E-1,1.518571819E-1
2.161488557E1,6.754994392E-3,-4.842758179E-2,-1.031198502E-1,1.141252125E-1
2.161986088E1,-7.420226932E-3,2.323314548E-2,4.494571686E-2,5.113664322E-2
2.162483854E1,1.171001792E-2,1.352009177E-2,1.205482483E-1,1.218679514E-1
2.162981620E1,3.537823260E-2,-5.453288555E-3,2.097682953E-1,2.128006001E-1
2.163479390E1,6.829296798E-2,-3.397347033E-2,1.557846069E-1,1.734559596E-1
2.163977271E1,2.970597148E-2,-6.684787571E-2,1.259965897E-1,1.456922230E-1
2.164475036E1,5.687043071E-3,2.170801163E-4,5.846786499E-2,5.874419817E-2
2.164972812E1,-3.702336550E-2,3.823378682E-2,1.049804688E-2,5.424722146E-2
2.165470583E1,-8.201599121E-3,6.643588841E-2,2.940559387E-2,7.311417406E-2
2.165972026E1,2.982458472E-2,2.787166834E-2,7.189559937E-2,8.267595151E-2
2.166469979E1,7.233583182E-2,1.811912656E-2,-5.216407776E-2,9.100475988E-2
2.166967937E1,5.286371708E-2,-1.043926179E-2,-8.971309662E-2,1.046517581E-1
2.167465901E1,-9.127289057E-3,1.352360845E-2,1.075839996E-2,1.954324847E-2
2.167962219E1,-5.160933733E-2,-1.515449584E-2,1.911125183E-1,1.985375962E-1
2.168460088E1,-3.221520782E-2,-2.924393117E-2,1.610288620E-1,1.668032419E-1
2.168957963E1,-1.319265366E-2,-3.371818364E-2,1.121988297E-1,1.178963078E-1
2.169455838E1,3.421559930E-2,-3.340743482E-2,2.046585083E-3,4.786389503E-2
2.169952468E1,5.299773812E-2,-1.415665448E-2,4.001808167E-2,6.790153144E-2
2.170450281E1,-4.194661975E-3,4.880607128E-3,-3.049850464E-3,7.121594125E-3
2.170948094E1,-4.196868837E-2,2.375921607E-2,-3.151416779E-2,5.761088372E-2
2.171445906E1,-3.705604374E-2,-1.439779997E-2,-6.449317932E-2,7.576158130E-2
2.171945838E1,-3.642737865E-3,-1.904888451E-2,-2.122211456E-2,2.874904671E-2
2.172443755E1,2.964834869E-2,2.392910421E-2,-5.903148651E-2,7.025911334E-2
2.172941672E1,3.417102993E-2,4.275424778E-2,8.391666412E-2,1.001877812E-1
2.173439594E1,2.456724644E-2,3.762780130E-2,5.472850800E-2,7.081391541E-2
2.173935239E1,-5.633974075E-2,1.365336776E-2,2.252197266E-1,2.325607578E-1
2.174433041E1,-5.584898591E-2,-1.497304440E-2,1.283731461E-1,1.407940550E-1
2.174930844E1,-2.692356706E-2,9.029254317E-3,-5.652427673E-3,2.895437506E-2
2.175428651E1,3.964428604E-2,2.317781746E-2,-8.592605591E-4,4.593058857E-2
2.175928750E1,3.928279877E-2,4.021406174E-3,-1.053190231E-1,1.124784718E-1
2.176426666E1,-8.350491524E-3,3.736165166E-2,6.651020050E-2,7.674132195E-2
2.176924588E1,-4.128906131E-2,-5.656391382E-3,-3.375911713E-2,5.363263313E-2
2.177422510E1,-4.567016661E-2,-2.457427979E-2,-9.734153748E-3,5.276753826E-2
2.177917609E1,-6.426139176E-2,-5.449816585E-3,-1.093721390E-1,1.269704365E-1
2.178415385E1,-2.091488242E-2,-1.956789196E-2,-1.891822815E-1,1.913381048E-1
2.178913161E1,-1.567661762E-3,-9.825855494E-3,7.087707520E-3,1.221640690E-2
2.179410943E1,3.650788963E-2,-1.446270943E-2,-2.466201782E-3,3.934562390E-2
2.179910109E1,-1.761972904E-3,-6.684660912E-5,1.352615356E-1,1.352730278E-1
2.180407953E1,-2.551971376E-2,4.555270076E-3,-4.156303406E-2,4.898461060E-2
2.180905802E1,-2.533903718E-2,1.399347186E-2,-1.124448776E-1,1.161108719E-1
2.181403651E1,-1.091232896E-2,-9.888082743E-3,-4.977798462E-2,5.191050815E-2
2.181902724E1,4.143440723E-2,-1.462905109E-2,-1.158428192E-1,1.238966424E-1
2.182400625E1,2.681472898E-2,-5.241395533E-2,-9.588241577E-2,1.125152881E-1
2.182898536E1,2.870023251E-3,1.458457112E-2,-9.033298492E-2,9.154777394E-2
2.183396448E1,-1.607440412E-2,1.924210787E-2,-8.483028412E-2,8.845802556E-2
2.183893828E1,-2.056339383E-2,6.654511392E-2,5.358505249E-2,8.787754664E-2
2.184391708E1,3.319472075E-3,1.843175292E-2,1.989746094E-2,2.732503179E-2
2.184889588E1,2.700436115E-2,-3.867404163E-2,-1.350784302E-2,4.906504703E-2
2.185387474E1,1.720018685E-2,-5.030304193E-3,-1.814365387E-2,2.550181491E-2
2.185885609E1,2.728134394E-3,2.822943032E-2,-1.129646301E-1,1.164703873E-1
2.186383500E1,-6.717100739E-3,4.232163727E-2,-1.167688370E-1,1.243832855E-1
2.186881401E1,-3.502747416E-2,3.255555034E-2,2.920150757E-3,4.790944672E-2
2.187379297E1,-2.036546171E-2,1.332162321E-2,7.647514343E-3,2.550886417E-2
2.187875974E1,2.730938792E-2,-1.519697905E-2,1.708221436E-2,3.561675011E-2
2.188373802E1,4.129634798E-2,-1.034347713E-2,-1.017732620E-1,1.103185059E-1
2.188871635E1,-3.975097835E-2,3.966569901E-3,-1.206398010E-3,3.996660297E-2
2.189369468E1,-2.030009031E-2,1.815736294E-2,-1.246557236E-1,1.275963672E-1
2.189867713E1,-1.055940986E-2,-8.014589548E-4,9.346008301E-3,1.412414047E-2
2.190365562E1,5.127926171E-2,-1.020818949E-2,1.876735687E-2,5.555162912E-2
2.190863416E1,8.880794048E-2,3.739321232E-2,1.515684128E-1,1.796053629E-1
2.191361271E1,7.864535600E-2,1.321224868E-2,1.123161316E-1,1.377482085E-1
2.191859099E1,-3.109978139E-2,2.262969315E-2,-5.481433868E-2,6.696201267E-2
2.192356948E1,-6.405885518E-2,2.236726880E-2,1.212024689E-2,6.892555422E-2
2.192854797E1,-6.572991610E-3,2.701133490E-2,-5.445861816E-2,6.114374477E-2
2.193352651E1,4.109343886E-2,4.111367464E-2,1.406869888E-1,1.522229739E-1
2.193847057E1,2.652662992E-2,5.504688621E-2,4.454517365E-2,7.561808164E-2
2.194344734E1,-6.859451532E-3,3.082324564E-2,5.367183685E-2,6.227190874E-2
2.194842411E1,-2.582822740E-2,-1.219090819E-2,-3.758430481E-3,2.880696744E-2
2.195340088E1,-2.073886991E-2,1.168371737E-2,-1.797008514E-2,2.982505552E-2
2.195840380E1,-1.099419594E-2,6.920218468E-3,-3.206253052E-2,3.459432947E-2
2.196338187E1,3.665482998E-2,-3.568592668E-2,1.249094009E-1,1.349793331E-1
2.196836000E1,5.536666512E-2,-5.440579355E-2,1.523590088E-1,1.709933494E-1
2.197333807E1,2.633114159E-2,-1.588165760E-2,8.935928345E-2,9.450205079E-2
2.197831989E1,2.133326232E-2,1.277144253E-2,-3.484630585E-2,4.280750935E-2
2.198329812E1,3.542223573E-2,7.947087288E-3,3.192424774E-2,4.834303025E-2
2.198827646E1,1.615534723E-2,-1.108336449E-2,7.916450500E-3,2.113069807E-2
2.199325474E1,3.498476744E-2,-5.855065584E-2,5.058479309E-2,8.491722172E-2
2.199822708E1,2.516736090E-2,-3.914415836E-2,2.641868591E-2,5.351269152E-2
2.200320500E1,-8.155122399E-3,-1.989863813E-2,-7.826709747E-2,8.116772984E-2
2.200818302E1,-3.316387534E-3,2.303341031E-2,3.160190582E-2,3.924559680E-2
2.201316099E1,2.997507155E-2,3.241884708E-2,3.608894348E-2,5.702541891E-2
2.201815682E1,2.494674921E-2,3.692704439E-2,1.829919815E-1,1.883401503E-1
2.202313568E1,5.768194795E-3,3.356546164E-3,1.577243805E-1,1.578655082E-1
2.202811453E1,9.929090738E-4,-1.093858480E-2,-4.777526855E-2,4.902157475E-2
2.203309344E1,8.502006531E-4,-2.501089871E-2,1.910209656E-2,3.148266171E-2
2.203804239E1,-3.831282258E-3,3.666162491E-3,1.419544220E-2,1.515354910E-2
2.204301968E1,-2.266556025E-2,-1.068538427E-2,4.581451416E-3,2.547341272E-2
2.204799703E1,-2.720288932E-2,1.317590475E-2,-1.141681671E-1,1.181015327E-1
2.205297443E1,-8.065402508E-3,3.599673510E-3,-1.037206650E-1,1.040960360E-1
2.205799088E1,4.415142536E-2,-3.428223729E-2,-1.360950470E-1,1.471274345E-1
2.206297021E1,2.011553943E-2,-6.720626354E-2,2.747535706E-3,7.020588108E-2
2.206794953E1,-8.416324854E-3,-4.282173514E-2,3.596782684E-2,5.655280800E-2
2.207292890E1,-3.676159680E-2,-1.394493878E-2,1.068973541E-1,1.138987297E-1
2.207789104E1,-3.168350458E-2,-2.334892750E-2,-7.957458496E-3,4.015392912E-2
2.208286948E1,-7.706940174E-3,-8.826866746E-3,3.484630585E-2,3.676378020E-2
2.208784797E1,1.121582091E-2,-1.827195287E-2,1.555919647E-2,2.649051708E-2
2.209282640E1,8.237002790E-2,1.515115798E-2,-2.730560303E-2,8.809072052E-2
2.209779974E1,1.047945023E-2,-2.288196981E-2,6.314563751E-2,6.797628231E-2
2.210277791E1,-3.701831400E-2,-8.468255401E-3,-1.335525513E-2,4.025456199E-2
2.210775609E1,-6.512629986E-2,-1.311641932E-2,-2.273941040E-2,7.021791918E-2
2.211273432E1,1.813188195E-3,1.076512039E-2,-2.314844131E-1,2.317416859E-1
2.211771755E1,2.070982754E-2,1.555824280E-2,-1.250877380E-1,1.277415284E-1
2.212269599E1,5.859763175E-2,1.318901777E-3,-1.957511902E-2,6.179488032E-2
2.212767443E1,6.107002497E-3,-2.230037749E-2,1.895284653E-1,1.909336049E-1
2.213265291E1,-4.605060816E-2,-2.683328092E-2,1.452150345E-1,1.546870703E-1
2.213762984E1,-5.509038270E-2,-2.836629748E-3,1.250123978E-1,1.366422202E-1
2.214260818E1,-4.985946417E-2,-7.532522082E-3,-1.848316193E-2,5.370598040E-2
2.214758656E1,-1.991033554E-3,-3.112860024E-2,-8.480739594E-2,9.036176389E-2
2.215256494E1,5.977725238E-2,-4.033561051E-2,-1.030941010E-1,1.258120623E-1
2.215755896E1,8.314873278E-2,1.695995033E-2,-8.798789978E-2,1.222424729E-1
2.216253807E1,3.029687703E-2,-2.250060439E-3,-9.675121307E-2,1.014088791E-1
2.216751729E1,-2.201008797E-2,-2.124775946E-2,-1.196851730E-1,1.235332016E-1
2.217249646E1,-3.125020862E-2,2.806797624E-3,3.801631927E-2,4.929192817E-2
2.217747552E1,1.636078954E-2,-5.411656201E-2,3.295135498E-2,6.543752374E-2
2.218245463E1,9.691895545E-2,-4.878287017E-2,8.016395569E-2,1.349048262E-1
2.218743380E1,4.864756763E-2,-1.515853405E-2,1.887111664E-1,1.954693616E-1
2.219241297E1,-2.760595083E-2,4.662272334E-2,5.418109894E-2,7.662478930E-2
2.219734937E1,-3.210228682E-2,4.616013169E-2,6.322574615E-2,8.460974857E-2
2.220232630E1,1.271367073E-3,-1.680552959E-3,-8.450603485E-2,8.453230482E-2
2.220730333E1,8.659934998E-2,-1.108157635E-2,-7.430458069E-2,1.146447533E-1
2.221228031E1,6.695819646E-2,3.338217735E-3,-7.843112946E-2,1.031793867E-1
2.221726854E1,-1.894679666E-2,2.233499289E-2,-1.157627106E-1,1.194103771E-1
2.222224609E1,-7.569742203E-2,3.642493486E-2,-7.205963135E-2,1.106773059E-1
2.222722364E1,-6.554943323E-2,3.150868416E-2,-4.296493530E-2,8.447195416E-2
2.223220120E1,2.518728375E-2,2.890080214E-3,7.610702515E-2,8.021864561E-2
2.223721099E1,5.354227126E-2,-1.129618287E-2,1.419544220E-1,1.521362432E-1
2.224219015E1,1.048636436E-2,2.681568265E-2,1.170320511E-1,1.205219717E-1
2.224716932E1,-8.919371665E-2,4.551230371E-2,1.777868271E-1,2.040466730E-1
2.225214854E1,-6.479121745E-2,2.611736953E-2,-9.436130524E-2,1.174055994E-1
2.225711000E1,-2.645140886E-2,3.078362346E-2,-1.315631866E-1,1.376814460E-1
2.226208828E1,3.541523218E-2,1.626075804E-2,-1.684570312E-1,1.729058192E-1
2.226706656E1,4.943801463E-2,6.358936429E-2,-1.100702286E-1,1.363934740E-1
2.227204484E1,-3.081753850E-3,7.248257846E-2,6.198883057E-5,7.254808908E-2
2.227701963E1,-7.421113551E-2,6.230854988E-2,-4.742336273E-2,1.078824516E-1
2.228199765E1,-3.083601594E-2,3.807820380E-2,3.369712830E-2,5.946684739E-2
2.228697578E1,-6.764128804E-3,4.739367962E-2,4.766559601E-2,6.755681571E-2
2.229195390E1,-1.608009636E-2,1.039598584E-1,1.849765778E-1,2.127969830E-1
2.229692479E1,-1.522943377E-3,1.220137477E-1,2.356691360E-1,2.653857865E-1
2.230190244E1,-1.568223536E-2,8.293511719E-2,1.149930954E-1,1.426449374E-1
2.230688021E1,-1.099275053E-2,2.524203062E-2,-2.367496490E-2,3.631121916E-2
2.231185797E1,3.169889748E-2,3.456005454E-2,-7.096481323E-2,8.506010927E-2
2.231683276E1,4.570148885E-2,2.475343645E-2,-1.510982513E-1,1.597874847E-1
2.232181026E1,4.539413750E-2,2.932623029E-2,-1.165981293E-1,1.285137318E-1
2.232678786E1,6.408130378E-2,1.486852765E-2,-4.914569855E-2,8.211447067E-2
2.233176547E1,2.568402886E-2,1.952448487E-2,7.947635651E-2,8.577509016E-2
2.233674922E1,4.453857243E-2,2.883629501E-2,8.831214905E-2,1.030254921E-1
2.234172703E1,5.843419582E-2,2.387805283E-2,8.282852173E-2,1.041406773E-1
2.234670495E1,2.947653830E-2,9.464934468E-3,2.103481293E-1,2.126141735E-1
2.235168286E1,4.824616015E-2,9.416639805E-3,1.658601761E-1,1.729912226E-1
2.235667088E1,6.205859035E-2,-9.729892015E-3,5.526065826E-2,8.366408899E-2
2.236164922E1,8.045423031E-2,4.625648260E-3,-6.391334534E-2,1.028552162E-1
2.236662765E1,7.975281775E-2,4.255338013E-2,-3.963947296E-2,9.870455874E-2
2.237160604E1,4.117476940E-2,2.798305452E-2,-1.105346680E-1,1.212284034E-1
2.237659744E1,7.398871332E-2,2.303121984E-2,-5.263233185E-2,9.367459177E-2
2.238157646E1,1.651798189E-2,4.650625587E-2,-6.643962860E-2,8.276412151E-2
2.238655552E1,2.209365368E-3,2.240599692E-2,1.484012604E-2,2.696552121E-2
2.239153458E1,1.645976305E-2,-1.598715782E-3,4.701614380E-4,1.654390352E-2
2.239650864E1,1.159738004E-2,-6.357118487E-3,6.219673157E-2,6.358730689E-2
2.240148744E1,1.147179306E-2,-2.046839893E-2,1.186609268E-1,1.209585588E-1
2.240646625E1,3.034122288E-2,3.316879272E-3,3.705024719E-3,3.074603555E-2
2.241144505E1,-7.979795337E-3,-1.431047916E-3,8.421897888E-3,1.168988434E-2
2.241642739E1,-3.141477704E-3,-2.054095268E-2,-6.762599945E-2,7.074655766E-2
2.242140635E1,-4.593396187E-2,-6.787721813E-2,-8.605861664E-2,1.188416219E-1
2.242638536E1,-3.613638878E-2,-9.112876654E-2,-1.945600510E-1,2.178621218E-1
2.243136432E1,-4.056045413E-2,-9.503664076E-2,-1.549491882E-1,1.862427568E-1
2.243634302E1,-5.908869207E-2,-2.298825979E-2,-1.014213562E-1,1.196086331E-1
2.244132198E1,-5.851975083E-2,9.217411280E-4,2.763462067E-2,6.472312650E-2
2.244630094E1,-5.326130986E-2,-1.810237765E-2,6.064414978E-2,8.271744742E-2
2.245127995E1,1.352711022E-2,-6.551119685E-2,-1.595497131E-3,6.691222037E-2
2.245625640E1,3.232724965E-2,-4.594233632E-2,-3.007411957E-2,6.371971441E-2
2.246123521E1,3.588140011E-3,-3.608417511E-2,1.766109467E-2,4.033431178E-2
2.246621406E1,-6.263728440E-2,-2.636116743E-2,2.701377869E-2,7.313060087E-2
2.247119291E1,-7.633952796E-2,-1.671840250E-2,7.793426514E-3,7.853639926E-2
2.247617359E1,-3.779861331E-2,-2.615000308E-2,-1.442260742E-1,1.513727793E-1
2.248115245E1,9.918153286E-3,2.153120935E-2,-7.179832458E-2,7.561059551E-2
2.248613140E1,5.734276026E-2,-3.069524467E-2,-1.186809540E-1,1.353349882E-1
2.249111036E1,-9.478628635E-5,-3.046190739E-2,4.375648499E-2,5.331572718E-2
2.249608536E1,-4.760989547E-2,-6.352137029E-2,5.288696289E-2,9.538709281E-2
2.250106401E1,-6.613366306E-2,-4.396748543E-2,7.144165039E-2,1.068209276E-1
2.250604276E1,-5.136802793E-2,-1.513177156E-2,5.659961700E-2,7.791765813E-2
2.251102151E1,2.965010703E-2,-1.972441375E-2,-1.053228378E-1,1.111804008E-1
2.251597932E1,9.099967778E-2,-6.216289103E-2,2.851390839E-2,1.138341309E-1
2.252095692E1,9.511551261E-2,-4.742103815E-2,-8.568572998E-2,1.365201814E-1
2.252593463E1,-1.455806196E-2,9.830027819E-3,3.849220276E-2,4.231094762E-2
2.253091229E1,-8.078901470E-2,-9.372740984E-3,-1.090326309E-1,1.360250998E-1
2.253590401E1,-7.070115209E-2,-1.401329041E-2,-4.639434814E-2,8.571733054E-2
2.254088234E1,3.427281976E-2,-4.246217012E-2,-1.409807205E-1,1.511728336E-1
2.254586073E1,9.568670392E-2,-1.348239183E-2,2.639293671E-2,1.001713897E-1
2.255083911E1,7.597083598E-2,-3.238728642E-2,-3.555679321E-2,8.991545910E-2
2.255581755E1,-4.583001137E-4,3.433832526E-2,8.820247650E-2,9.465203369E-2
2.256079588E1,-4.322189093E-2,5.302448571E-2,5.897521973E-2,9.032056511E-2
2.256577427E1,-4.283942282E-2,2.892209589E-2,4.423999786E-2,6.803588163E-2
2.257075265E1,5.245755613E-2,3.764778376E-4,7.711410522E-2,9.326586811E-2
2.257573479E1,6.154074520E-2,3.500729799E-4,-5.648612976E-2,8.353483540E-2
2.258071328E1,4.205620289E-2,3.361639380E-2,6.744670868E-2,8.630089597E-2
2.258569187E1,-3.904967010E-2,8.085175604E-2,-9.931278229E-2,1.338839494E-1
2.259067047E1,-4.350166023E-2,3.752268851E-2,2.972507477E-2,6.468327964E-2
2.259566297E1,-1.003441215E-2,-6.434172392E-4,1.048469543E-2,1.452694914E-2
2.260064218E1,-5.233258009E-3,-1.010449231E-2,1.196126938E-1,1.201527539E-1
2.260562151E1,-2.885761857E-2,1.850044727E-2,4.738998413E-2,5.848794145E-2
2.261060078E1,-3.329113126E-2,2.782082558E-2,4.699611664E-2,6.396039974E-2
2.261554437E1,-9.300962090E-3,1.337303221E-2,-2.462291718E-2,2.952344723E-2
2.262052177E1,1.448911428E-2,1.809205115E-2,1.085414886E-1,1.109887900E-1
2.262549922E1,3.343787789E-2,8.421033621E-3,7.439804077E-2,8.200045095E-2
2.263047666E1,2.848523855E-2,2.737461030E-2,9.277439117E-2,1.008358357E-1
2.263547745E1,-2.391074598E-2,2.232293785E-2,1.537313461E-1,1.571730388E-1
2.264045604E1,-5.698092282E-2,1.251296699E-2,1.948928833E-2,6.150798540E-2
2.264543468E1,-9.051069617E-3,-6.659999490E-3,-2.816009521E-2,3.031943959E-2
2.265041328E1,4.381388426E-4,5.040803552E-2,-2.317810059E-2,5.548320788E-2
2.265539677E1,5.153000355E-3,6.901177019E-2,4.349422455E-2,8.173692805E-2
2.266037557E1,1.473179460E-2,6.361505389E-2,1.713418961E-1,1.833628812E-1
2.266535448E1,-1.386065781E-2,3.457227349E-2,2.745914459E-2,4.627488035E-2
2.267033333E1,-3.746633232E-2,1.057225466E-2,1.222009659E-1,1.282519968E-1
2.267529859E1,-2.278417349E-2,-2.752463520E-2,5.470561981E-2,6.534086733E-2
2.268027672E1,5.970209837E-3,-2.726468444E-2,-4.071807861E-2,4.936565961E-2
2.268525489E1,2.968424559E-2,-1.276141405E-2,5.459213257E-2,6.343744212E-2
2.269023307E1,4.370366037E-2,-5.056022108E-2,-2.842903137E-3,6.689116521E-2
2.269523104E1,1.487088203E-2,-3.586350381E-2,4.466629028E-2,5.918117544E-2
2.270021015E1,-2.796721458E-2,2.244055271E-3,-2.218723297E-2,3.576973836E-2
2.270518932E1,-1.821486652E-2,-2.628809214E-2,-4.099655151E-2,5.199579201E-2
2.271016849E1,1.503987610E-2,-3.089065850E-2,-1.071376801E-1,1.125118356E-1
2.271510838E1,4.327109456E-2,-4.490023851E-2,-1.252412796E-1,1.399063871E-1
2.272008547E1,6.667526811E-2,-2.560676634E-2,-1.099529266E-1,1.311142400E-1
2.272506260E1,5.184420943E-2,-6.421849132E-3,-6.155300140E-2,8.073310461E-2
2.273003979E1,2.294348180E-2,3.106191754E-3,-5.629158020E-2,6.086701723E-2
2.273503052E1,-1.046484709E-2,3.154876828E-2,-3.682804108E-2,4.960990238E-2
2.274000828E1,1.813767850E-2,2.646109462E-2,-5.076789856E-2,6.005451219E-2
2.274498614E1,2.275833488E-2,-2.325877547E-3,-2.660369873E-2,3.508715290E-2
2.274996396E1,1.304073632E-2,-1.177294552E-2,-1.166038513E-1,1.179199779E-1
2.275491703E1,-1.343220472E-3,-4.493665695E-2,-1.013879776E-1,1.109082025E-1
2.275989354E1,-2.974750102E-2,-1.796767116E-3,-4.355907440E-2,5.277816927E-2
2.276487010E1,3.866538405E-3,-1.804247499E-3,4.290580750E-3,6.050992600E-3
2.276984672E1,4.179237783E-2,-2.085784078E-2,-4.798030853E-2,6.696090183E-2
